#k-distance eigenvalue[eV]
3.03537674 -37.26692149
3.05181650 -37.26672149
3.06825626 -37.26662149
3.08469604 -37.26642149
3.10113580 -37.26632149
3.11757556 -37.26612149
3.13401532 -37.26592149
3.15045508 -37.26582149
3.16689484 -37.26572149
3.18333462 -37.26552149
3.19977438 -37.26542149
3.21621414 -37.26532149
3.23265390 -37.26512149
3.24909366 -37.26502149
3.26553342 -37.26492149
3.28197319 -37.26482149
3.29841295 -37.26482149
3.31485271 -37.26472149
3.33129247 -37.26462149
3.34773223 -37.26462149
3.36417199 -37.26452149
3.38061177 -37.26452149
3.39705153 -37.26452149
3.41349129 -37.26442149
3.42993105 -37.26442149
3.42993105 -37.26442149
3.43942255 -37.26442149
3.44891405 -37.26442149
3.45840555 -37.26442149
3.46789705 -37.26442149
3.47738856 -37.26442149
3.48688006 -37.26442149
3.49637156 -37.26442149
3.50586306 -37.26442149
3.51535456 -37.26442149
3.52484606 -37.26442149
3.53433756 -37.26442149
3.54382906 -37.26432149
3.55332056 -37.26432149
3.56281207 -37.26432149
3.57230357 -37.26432149
3.58179507 -37.26432149
3.59128657 -37.26432149
3.60077807 -37.26432149
3.61026957 -37.26422149
3.61976107 -37.26422149
3.62925257 -37.26422149
3.63874407 -37.26422149
3.64823559 -37.26422149
3.65772709 -37.26412149
3.66721859 -37.26412149
3.67671009 -37.26412149
3.68620159 -37.26412149
3.69569309 -37.26412149
3.70518459 -37.26402149
3.71467609 -37.26402149
3.72416759 -37.26402149
3.73365909 -37.26402149
3.74315060 -37.26402149
3.75264210 -37.26392149
3.76213360 -37.26392149
3.77162510 -37.26392149
3.78111660 -37.26392149
3.79060810 -37.26392149
3.80009960 -37.26392149
3.80959110 -37.26392149
3.81908260 -37.26382149
3.82857411 -37.26382149
3.83806561 -37.26382149
3.84755711 -37.26382149
3.85704861 -37.26382149
3.86654011 -37.26382149
3.87603161 -37.26382149
3.88552311 -37.26382149
3.89501461 -37.26382149
3.89501461 -37.26382149
3.91399761 -37.26382149
3.93298061 -37.26382149
3.95196361 -37.26382149
3.97094661 -37.26392149
