#k-distance eigenvalue[eV]
0.38906917 -21.32383937
0.40759628 -21.32463937
0.42612339 -21.32533937
0.44465048 -21.32613937
0.46317759 -21.32683937
0.48170470 -21.32763937
0.50023179 -21.32833937
0.51875890 -21.32913937
0.53728600 -21.32973937
0.55581311 -21.33043937
0.57434022 -21.33103937
0.59286731 -21.33163937
0.61139442 -21.33223937
0.62992153 -21.33273937
0.64844862 -21.33333937
0.66697573 -21.33373937
0.68550284 -21.33413937
0.70402993 -21.33453937
0.72255704 -21.33473937
0.74108414 -21.33513937
0.75961125 -21.33523937
0.77813835 -21.33543937
0.79666545 -21.33553937
0.81519256 -21.33553937
0.81519256 -21.33553937
0.82588919 -21.33553937
0.83658582 -21.33563937
0.84728244 -21.33563937
0.85797907 -21.33573937
0.86867570 -21.33583937
0.87937233 -21.33593937
0.89006895 -21.33603937
0.90076558 -21.33613937
0.91146221 -21.33623937
0.92215885 -21.33643937
0.93285546 -21.33653937
0.94355209 -21.33673937
0.95424873 -21.33703937
0.96494536 -21.33723937
0.97564198 -21.33743937
0.98633861 -21.33773937
0.99703524 -21.33803937
1.00773187 -21.33833937
1.01842849 -21.33863937
1.02912512 -21.33893937
1.03982175 -21.33923937
1.05051838 -21.33953937
1.06121500 -21.33983937
1.07191163 -21.34023937
1.08260826 -21.34053937
1.09330490 -21.34093937
1.10400151 -21.34123937
1.11469814 -21.34163937
1.12539478 -21.34193937
1.13609141 -21.34223937
1.14678803 -21.34263937
1.15748466 -21.34303937
1.16818129 -21.34333937
1.17887792 -21.34363937
1.18957455 -21.34393937
1.20027117 -21.34433937
1.21096780 -21.34463937
1.22166443 -21.34493937
1.23236106 -21.34523937
1.24305768 -21.34563937
1.25375431 -21.34583937
1.26445095 -21.34613937
1.27514758 -21.34633937
1.28584419 -21.34663937
1.28584419 -21.34663937
1.30723743 -21.34613937
1.32863069 -21.34573937
1.35002396 -21.34523937
1.37141722 -21.34463937
1.39281045 -21.34403937
1.41420372 -21.34333937
1.43559698 -21.34263937
1.45699024 -21.34193937
1.47838348 -21.34113937
1.49977674 -21.34033937
1.52117001 -21.33953937
1.54256327 -21.33863937
1.56395653 -21.33783937
1.58534977 -21.33683937
1.60674303 -21.33583937
1.62813629 -21.33483937
1.64952956 -21.33383937
1.67092279 -21.33283937
1.69231606 -21.33173937
1.71370932 -21.33073937
1.73510258 -21.32963937
1.75649582 -21.32863937
1.77788908 -21.32753937
1.79928234 -21.32643937
1.82067561 -21.32543937
1.84206884 -21.32443937
1.86346211 -21.32353937
1.88485537 -21.32253937
1.90624863 -21.32163937
1.92764187 -21.32073937
1.94903513 -21.31993937
1.97042839 -21.31913937
1.99182166 -21.31833937
2.01321489 -21.31773937
2.03460816 -21.31703937
2.05600142 -21.31643937
2.07739468 -21.31593937
2.09878792 -21.31553937
2.12018118 -21.31513937
2.14157444 -21.31483937
2.16296771 -21.31453937
2.18436094 -21.31433937
2.20575421 -21.31423937
2.22714747 -21.31413937
2.22714747 -21.31413937
2.23686160 -21.31413937
2.24657573 -21.31413937
2.25628986 -21.31413937
2.26600400 -21.31413937
2.27571812 -21.31423937
2.28543226 -21.31423937
2.29514638 -21.31423937
2.30486052 -21.31423937
2.31457465 -21.31423937
2.32428877 -21.31413937
2.33400291 -21.31413937
2.34371704 -21.31413937
2.35343117 -21.31413937
2.36314530 -21.31413937
2.37285944 -21.31403937
2.38257356 -21.31403937
2.39228770 -21.31413937
2.40200182 -21.31413937
2.41171595 -21.31413937
2.42143009 -21.31413937
2.43114421 -21.31413937
2.44085835 -21.31413937
2.45057248 -21.31423937
2.46028661 -21.31423937
2.47000074 -21.31423937
2.47971488 -21.31423937
2.48942900 -21.31433937
2.49914313 -21.31433937
2.50885726 -21.31433937
2.51857139 -21.31433937
2.52828553 -21.31423937
2.53799965 -21.31423937
2.54771379 -21.31423937
2.55742792 -21.31423937
2.56714205 -21.31423937
2.57685618 -21.31423937
2.58657031 -21.31423937
2.59628444 -21.31413937
2.60599857 -21.31423937
2.61571270 -21.31423937
2.62542683 -21.31423937
2.63514097 -21.31423937
2.64485509 -21.31423937
2.65456923 -21.31423937
2.65456923 -21.31423937
2.67309634 -21.31423937
2.69162343 -21.31433937
2.71015054 -21.31453937
2.72867765 -21.31463937
2.74720474 -21.31483937
2.76573185 -21.31513937
2.78425894 -21.31543937
2.80278605 -21.31583937
2.82131316 -21.31623937
2.83984026 -21.31673937
2.85836737 -21.31723937
2.87689447 -21.31783937
2.89542157 -21.31833937
2.91394868 -21.31893937
2.93247579 -21.31963937
2.95100288 -21.32023937
2.96952999 -21.32093937
2.98805708 -21.32163937
3.00658419 -21.32243937
3.02511130 -21.32313937
3.04363840 -21.32393937
3.06216550 -21.32463937
3.08069261 -21.32543937
3.09921971 -21.32623937
3.11774682 -21.32693937
3.13627393 -21.32773937
3.15480102 -21.32843937
3.17332813 -21.32913937
3.19185522 -21.32983937
3.21038233 -21.33043937
3.22890944 -21.33113937
3.24743653 -21.33173937
3.26596364 -21.33233937
3.28449075 -21.33283937
3.30301785 -21.33333937
3.32154496 -21.33383937
3.34007207 -21.33423937
3.35859916 -21.33453937
3.37712627 -21.33483937
3.39565336 -21.33513937
3.41418047 -21.33533937
3.43270758 -21.33543937
3.45123467 -21.33553937
3.46976178 -21.33553937
3.46976178 -21.33553937
3.48045842 -21.33553937
3.49115505 -21.33563937
3.50185166 -21.33563937
3.51254830 -21.33573937
3.52324493 -21.33583937
3.53394156 -21.33593937
3.54463818 -21.33603937
3.55533481 -21.33613937
3.56603144 -21.33633937
3.57672807 -21.33643937
3.58742469 -21.33663937
3.59812132 -21.33693937
3.60881795 -21.33713937
3.61951458 -21.33733937
3.63021120 -21.33763937
3.64090783 -21.33783937
3.65160447 -21.33813937
3.66230110 -21.33843937
3.67299771 -21.33873937
3.68369435 -21.33893937
3.69439098 -21.33923937
3.70508761 -21.33963937
3.71578423 -21.33993937
3.72648086 -21.34023937
3.73717749 -21.34053937
3.74787412 -21.34083937
3.75857074 -21.34123937
3.76926737 -21.34153937
3.77996400 -21.34183937
3.79066063 -21.34223937
3.80135725 -21.34253937
3.81205388 -21.34293937
3.82275051 -21.34323937
3.83344715 -21.34363937
3.84414378 -21.34393937
3.85484040 -21.34423937
3.86553703 -21.34453937
3.87623366 -21.34493937
3.88693029 -21.34523937
3.89762691 -21.34553937
3.90832354 -21.34583937
3.91902017 -21.34613937
3.92971680 -21.34633937
3.94041342 -21.34663937
3.94041342 -21.34663937
3.96180666 -21.34613937
3.98319992 -21.34563937
4.00459318 -21.34513937
4.02598645 -21.34463937
4.04737968 -21.34403937
4.06877294 -21.34333937
4.09016621 -21.34263937
4.11155947 -21.34203937
4.13295271 -21.34123937
4.15434597 -21.34043937
4.17573923 -21.33963937
4.19713250 -21.33873937
4.21852576 -21.33783937
4.23991899 -21.33683937
4.26131226 -21.33593937
4.28270552 -21.33493937
4.30409878 -21.33393937
4.32549202 -21.33293937
4.34688528 -21.33183937
4.36827855 -21.33083937
4.38967181 -21.32973937
4.41106504 -21.32873937
4.43245831 -21.32763937
4.45385157 -21.32663937
4.47524483 -21.32563937
4.49663807 -21.32463937
4.51803133 -21.32363937
4.53942460 -21.32263937
4.56081786 -21.32173937
4.58221109 -21.32083937
4.60360436 -21.32003937
4.62499762 -21.31923937
4.64639088 -21.31843937
4.66778412 -21.31773937
4.68917738 -21.31713937
4.71057065 -21.31653937
4.73196391 -21.31593937
4.75335714 -21.31553937
4.77475041 -21.31503937
4.79614367 -21.31483937
4.81753693 -21.31453937
4.83893017 -21.31433937
4.86032343 -21.31423937
4.88171670 -21.31423937

0.00000000 -20.61363937
0.01852711 -20.61363937
0.03705420 -20.61383937
0.05558131 -20.61413937
0.07410842 -20.61463937
0.09263551 -20.61513937
0.11116262 -20.61583937
0.12968972 -20.61663937
0.14821683 -20.61753937
0.16674394 -20.61853937
0.18527103 -20.61953937
0.20379814 -20.62083937
0.22232525 -20.62213937
0.24085234 -20.62343937
0.25937945 -20.62483937
0.27790656 -20.62623937
0.29643365 -20.62773937
0.31496076 -20.62933937
0.33348786 -20.63093937
0.35201497 -20.63263937
0.37054208 -20.63433937
0.38906917 -20.63603937
0.40759628 -20.63773937
0.42612339 -20.63953937
0.44465048 -20.64113937
0.46317759 -20.64283937
0.48170470 -20.64453937
0.50023179 -20.64613937
0.51875890 -20.64773937
0.53728600 -20.64923937
0.55581311 -20.65073937
0.57434022 -20.65213937
0.59286731 -20.65343937
0.61139442 -20.65473937
0.62992153 -20.65583937
0.64844862 -20.65693937
0.66697573 -20.65793937
0.68550284 -20.65873937
0.70402993 -20.65953937
0.72255704 -20.66013937
0.74108414 -20.66083937
0.75961125 -20.66123937
0.77813835 -20.66153937
0.79666545 -20.66173937
0.81519256 -20.66173937
0.81519256 -20.66173937
0.82588919 -20.66173937
0.83658582 -20.66173937
0.84728244 -20.66173937
0.85797907 -20.66173937
0.86867570 -20.66163937
0.87937233 -20.66163937
0.89006895 -20.66153937
0.90076558 -20.66133937
0.91146221 -20.66123937
0.92215885 -20.66113937
0.93285546 -20.66093937
0.94355209 -20.66083937
0.95424873 -20.66063937
0.96494536 -20.66053937
0.97564198 -20.66033937
0.98633861 -20.66013937
0.99703524 -20.66003937
1.00773187 -20.65983937
1.01842849 -20.65963937
1.02912512 -20.65933937
1.03982175 -20.65913937
1.05051838 -20.65883937
1.06121500 -20.65863937
1.07191163 -20.65833937
1.08260826 -20.65813937
1.09330490 -20.65783937
1.10400151 -20.65753937
1.11469814 -20.65723937
1.12539478 -20.65683937
1.13609141 -20.65653937
1.14678803 -20.65613937
1.15748466 -20.65583937
1.16818129 -20.65543937
1.17887792 -20.65503937
1.18957455 -20.65463937
1.20027117 -20.65433937
1.21096780 -20.65383937
1.22166443 -20.65343937
1.23236106 -20.65303937
1.24305768 -20.65273937
1.25375431 -20.65223937
1.26445095 -20.65173937
1.27514758 -20.65123937
1.28584419 -20.65083937
1.28584419 -20.65083937
1.30723743 -20.65163937
1.32863069 -20.65233937
1.35002396 -20.65293937
1.37141722 -20.65343937
1.39281045 -20.65373937
1.41420372 -20.65393937
1.43559698 -20.65413937
1.45699024 -20.65413937
1.47838348 -20.65393937
1.49977674 -20.65373937
1.52117001 -20.65333937
1.54256327 -20.65283937
1.56395653 -20.65223937
1.58534977 -20.65143937
1.60674303 -20.65043937
1.62813629 -20.64943937
1.64952956 -20.64823937
1.67092279 -20.64693937
1.69231606 -20.64553937
1.71370932 -20.64413937
1.73510258 -20.64263937
1.75649582 -20.64103937
1.77788908 -20.63933937
1.79928234 -20.63763937
1.82067561 -20.63583937
1.84206884 -20.63413937
1.86346211 -20.63243937
1.88485537 -20.63073937
1.90624863 -20.62893937
1.92764187 -20.62723937
1.94903513 -20.62553937
1.97042839 -20.62403937
1.99182166 -20.62253937
2.01321489 -20.62103937
