#k-distance eigenvalue[eV]
2.68027350 -37.27655726
2.69858266 -37.27645726
2.71689181 -37.27645726
2.73520097 -37.27635726
2.75351012 -37.27625726
2.77181928 -37.27615726
2.79012845 -37.27605726
2.80843759 -37.27605726
2.82674676 -37.27585726
2.84505592 -37.27575726
2.86336507 -37.27565726
2.88167423 -37.27545726
2.89998339 -37.27525726
2.91829254 -37.27515726
2.93660170 -37.27495726
2.95491085 -37.27485726
2.97322001 -37.27465726
2.99152917 -37.27445726
3.00983832 -37.27425726
3.02814748 -37.27405726
3.04645665 -37.27395726
3.06476579 -37.27375726
3.08307496 -37.27355726
3.10138412 -37.27335726
3.11969327 -37.27325726
3.13800243 -37.27305726
3.15631158 -37.27295726
3.17462074 -37.27275726
3.19292990 -37.27255726
3.21123905 -37.27245726
3.22954821 -37.27225726
3.24785738 -37.27215726
3.26616652 -37.27205726
3.28447568 -37.27195726
3.30278485 -37.27185726
3.32109399 -37.27175726
3.33940316 -37.27165726
3.35771230 -37.27165726
3.37602147 -37.27155726
3.39433063 -37.27155726
3.41263978 -37.27155726
3.43094894 -37.27155726
3.43094894 -37.27155726
3.44151948 -37.27155726
3.45209001 -37.27155726
3.46266054 -37.27155726
3.47323107 -37.27155726
3.48380161 -37.27155726
3.49437214 -37.27155726
3.50494267 -37.27155726
3.51551320 -37.27145726
3.52608374 -37.27145726
3.53665428 -37.27145726
3.54722480 -37.27145726
3.55779533 -37.27145726
3.56836587 -37.27145726
3.57893641 -37.27145726
3.58950693 -37.27145726
3.60007746 -37.27135726
3.61064800 -37.27135726
3.62121854 -37.27135726
3.63178906 -37.27135726
3.64235960 -37.27135726
3.65293013 -37.27135726
3.66350067 -37.27125726
3.67407119 -37.27125726
3.68464173 -37.27125726
3.69521226 -37.27125726
3.70578280 -37.27125726
3.71635332 -37.27115726
3.72692386 -37.27115726
3.73749439 -37.27115726
3.74806493 -37.27115726
3.75863545 -37.27105726
3.76920599 -37.27105726
3.77977653 -37.27105726
3.79034706 -37.27105726
3.80091760 -37.27105726
3.81148812 -37.27105726
3.82205866 -37.27095726
3.83262919 -37.27095726
3.84319973 -37.27095726
3.85377025 -37.27095726
3.86434079 -37.27095726
3.87491132 -37.27095726
3.88548186 -37.27095726
3.89605238 -37.27095726
3.89605238 -37.27095726
3.91719412 -37.27085726
3.93833588 -37.27095726
3.95947765 -37.27095726
3.98061941 -37.27105726
4.00176115 -37.27105726
4.02290292 -37.27115726
4.04404468 -37.27115726
4.06518644 -37.27125726
4.08632818 -37.27135726
4.10746995 -37.27145726
4.12861171 -37.27155726
4.14975348 -37.27165726
4.17089524 -37.27185726
4.19203698 -37.27195726
4.21317874 -37.27215726
4.23432051 -37.27235726
4.25546227 -37.27245726
4.27660401 -37.27265726
4.29774577 -37.27285726
4.31888754 -37.27305726
4.34002930 -37.27325726
4.36117104 -37.27345726
4.38231280 -37.27365726
4.40345457 -37.27385726
4.42459633 -37.27405726
4.44573807 -37.27425726
4.46687983 -37.27455726
4.48802160 -37.27475726
4.50916336 -37.27485726
4.53030510 -37.27505726
4.55144687 -37.27525726
4.57258863 -37.27545726
4.59373040 -37.27565726
4.61487213 -37.27575726
4.63601390 -37.27595726
4.65715566 -37.27605726
4.67829743 -37.27615726
4.69943916 -37.27625726
4.72058093 -37.27635726
4.74172269 -37.27645726
4.76286446 -37.27655726
4.78400619 -37.27655726
4.80514796 -37.27665726
4.82628972 -37.27665726

0.00000000 -21.28715726
0.01830916 -21.28725726
0.03661831 -21.28725726
0.05492747 -21.28745726
0.07323664 -21.28765726
0.09154578 -21.28785726
0.10985495 -21.28805726
0.12816409 -21.28835726
0.14647326 -21.28875726
0.16478242 -21.28905726
0.18309157 -21.28945726
0.20140073 -21.28995726
0.21970989 -21.29035726
0.23801904 -21.29095726
0.25632820 -21.29145726
0.27463736 -21.29205726
0.29294651 -21.29265726
0.31125567 -21.29325726
0.32956482 -21.29385726
0.34787398 -21.29455726
0.36618315 -21.29515726
0.38449229 -21.29575726
0.40280146 -21.29635726
0.42111062 -21.29705726
0.43941977 -21.29775726
0.45772893 -21.29835726
0.47603809 -21.29905726
0.49434724 -21.29965726
0.51265640 -21.30025726
0.53096555 -21.30085726
0.54927471 -21.30145726
0.56758387 -21.30205726
0.58589302 -21.30255726
0.60420218 -21.30305726
0.62251135 -21.30365726
0.64082049 -21.30405726
0.65912966 -21.30445726
0.67743882 -21.30475726
0.69574797 -21.30505726
0.71405713 -21.30535726
0.73236628 -21.30555726
0.75067544 -21.30575726
0.76898460 -21.30585726
0.78729375 -21.30595726
0.80560291 -21.30595726
0.80560291 -21.30595726
0.81617345 -21.30595726
0.82674398 -21.30605726
0.83731451 -21.30605726
0.84788504 -21.30605726
0.85845558 -21.30615726
0.86902612 -21.30625726
0.87959664 -21.30635726
0.89016717 -21.30645726
0.90073771 -21.30655726
0.91130825 -21.30675726
0.92187877 -21.30685726
0.93244931 -21.30705726
0.94301984 -21.30725726
0.95359038 -21.30745726
0.96416090 -21.30765726
0.97473144 -21.30785726
0.98530197 -21.30805726
0.99587251 -21.30835726
1.00644303 -21.30855726
1.01701357 -21.30875726
1.02758410 -21.30905726
1.03815464 -21.30935726
1.04872516 -21.30965726
1.05929570 -21.30995726
1.06986624 -21.31025726
1.08043677 -21.31055726
1.09100729 -21.31085726
1.10157783 -21.31115726
1.11214837 -21.31145726
1.12271890 -21.31175726
1.13328942 -21.31205726
1.14385996 -21.31235726
1.15443050 -21.31265726
1.16500103 -21.31295726
1.17557157 -21.31325726
1.18614209 -21.31355726
1.19671263 -21.31385726
1.20728316 -21.31405726
1.21785370 -21.31435726
1.22842422 -21.31455726
1.23899476 -21.31485726
1.24956530 -21.31505726
1.26013583 -21.31525726
1.27070635 -21.31545726
1.27070635 -21.31545726
1.29184809 -21.31505726
1.31298986 -21.31465726
1.33413162 -21.31425726
1.35527339 -21.31375726
1.37641512 -21.31325726
1.39755689 -21.31275726
1.41869865 -21.31215726
1.43984042 -21.31155726
1.46098215 -21.31085726
1.48212392 -21.31025726
1.50326568 -21.30945726
1.52440745 -21.30865726
1.54554921 -21.30785726
1.56669095 -21.30705726
1.58783271 -21.30615726
1.60897448 -21.30535726
1.63011624 -21.30435726
1.65125798 -21.30345726
1.67239974 -21.30255726
1.69354151 -21.30175726
1.71468327 -21.30085726
1.73582501 -21.29985726
1.75696678 -21.29895726
1.77810854 -21.29805726
1.79925031 -21.29715726
1.82039204 -21.29635726
1.84153381 -21.29545726
1.86267557 -21.29465726
1.88381734 -21.29385726
1.90495907 -21.29305726
1.92610084 -21.29235726
1.94724260 -21.29165726
1.96838437 -21.29095726
1.98952610 -21.29035726
2.01066787 -21.28975726
2.03180963 -21.28925726
2.05295140 -21.28885726
2.07409314 -21.28845726
2.09523490 -21.28805726
2.11637666 -21.28775726
2.13751843 -21.28755726
2.15866017 -21.28735726
2.17980193 -21.28725726
2.20094370 -21.28715726
2.20094370 -21.28715726
2.21058921 -21.28715726
2.22023471 -21.28715726
2.22988022 -21.28715726
2.23952573 -21.28715726
2.24917123 -21.28715726
2.25881674 -21.28715726
2.26846224 -21.28725726
2.27810776 -21.28725726
2.28775327 -21.28725726
2.29739877 -21.28725726
2.30704428 -21.28725726
2.31668979 -21.28725726
2.32633529 -21.28725726
2.33598080 -21.28725726
2.34562631 -21.28725726
2.35527181 -21.28725726
2.36491733 -21.28735726
2.37456283 -21.28735726
2.38420834 -21.28735726
2.39385385 -21.28725726
2.40349935 -21.28725726
2.41314486 -21.28725726
2.42279037 -21.28725726
2.43243587 -21.28725726
2.44208139 -21.28725726
2.45172690 -21.28715726
2.46137240 -21.28725726
2.47101791 -21.28725726
2.48066341 -21.28725726
2.49030892 -21.28725726
2.49995443 -21.28725726
2.50959993 -21.28725726
2.51924545 -21.28735726
2.52889096 -21.28735726
2.53853646 -21.28745726
2.54818197 -21.28745726
2.55782748 -21.28745726
2.56747298 -21.28745726
2.57711849 -21.28735726
2.58676399 -21.28735726
2.59640950 -21.28735726
2.60605502 -21.28745726
2.61570052 -21.28745726
2.62534603 -21.28745726
2.62534603 -21.28745726
2.64365519 -21.28745726
2.66196434 -21.28745726
2.68027350 -21.28755726
2.69858266 -21.28775726
2.71689181 -21.28795726
2.73520097 -21.28815726
2.75351012 -21.28845726
2.77181928 -21.28875726
2.79012845 -21.28915726
2.80843759 -21.28965726
2.82674676 -21.29005726
2.84505592 -21.29055726
2.86336507 -21.29105726
2.88167423 -21.29155726
2.89998339 -21.29205726
2.91829254 -21.29265726
2.93660170 -21.29325726
2.95491085 -21.29395726
2.97322001 -21.29455726
2.99152917 -21.29515726
3.00983832 -21.29585726
3.02814748 -21.29655726
3.04645665 -21.29715726
3.06476579 -21.29785726
3.08307496 -21.29845726
3.10138412 -21.29915726
3.11969327 -21.29985726
3.13800243 -21.30045726
3.15631158 -21.30105726
3.17462074 -21.30155726
3.19292990 -21.30215726
3.21123905 -21.30265726
3.22954821 -21.30315726
3.24785738 -21.30365726
3.26616652 -21.30405726
3.28447568 -21.30445726
3.30278485 -21.30475726
3.32109399 -21.30505726
3.33940316 -21.30525726
3.35771230 -21.30555726
3.37602147 -21.30565726
3.39433063 -21.30585726
3.41263978 -21.30585726
3.43094894 -21.30595726
3.43094894 -21.30595726
3.44151948 -21.30595726
3.45209001 -21.30595726
3.46266054 -21.30605726
3.47323107 -21.30605726
3.48380161 -21.30615726
3.49437214 -21.30625726
3.50494267 -21.30635726
3.51551320 -21.30645726
3.52608374 -21.30655726
3.53665428 -21.30675726
3.54722480 -21.30685726
3.55779533 -21.30705726
3.56836587 -21.30725726
3.57893641 -21.30745726
3.58950693 -21.30765726
3.60007746 -21.30785726
3.61064800 -21.30815726
3.62121854 -21.30835726
3.63178906 -21.30865726
3.64235960 -21.30895726
3.65293013 -21.30915726
3.66350067 -21.30945726
3.67407119 -21.30965726
3.68464173 -21.30995726
3.69521226 -21.31025726
3.70578280 -21.31055726
3.71635332 -21.31085726
3.72692386 -21.31115726
3.73749439 -21.31145726
3.74806493 -21.31175726
3.75863545 -21.31205726
3.76920599 -21.31235726
3.77977653 -21.31265726
3.79034706 -21.31295726
3.80091760 -21.31325726
3.81148812 -21.31345726
3.82205866 -21.31375726
3.83262919 -21.31395726
3.84319973 -21.31425726
3.85377025 -21.31445726
3.86434079 -21.31475726
3.87491132 -21.31495726
3.88548186 -21.31515726
3.89605238 -21.31535726
3.89605238 -21.31535726
3.91719412 -21.31495726
3.93833588 -21.31455726
3.95947765 -21.31415726
3.98061941 -21.31375726
4.00176115 -21.31325726
4.02290292 -21.31265726
4.04404468 -21.31205726
4.06518644 -21.31145726
4.08632818 -21.31085726
4.10746995 -21.31015726
4.12861171 -21.30945726
4.14975348 -21.30865726
4.17089524 -21.30795726
4.19203698 -21.30715726
