#k-distance eigenvalue[eV]
7.02948817 -15.75290000
7.06386405 -15.94850000
7.09823987 -16.13860000
7.13261570 -16.32300000
7.16699153 -16.50140000
7.20136735 -16.67360000
7.23574318 -16.83940000
7.27011901 -16.99840000
7.30449483 -17.15060000
7.33887066 -17.29560000
7.37324649 -17.43350000
7.40762236 -17.56430000
7.44199819 -17.68810000
7.47637402 -17.80510000
7.51074984 -17.91550000
7.54512567 -18.01960000
7.57950150 -18.11750000
7.61387732 -18.20960000
7.64825315 -18.29590000
7.68262898 -18.37650000
7.71700485 -18.45160000
7.75138068 -18.52100000
7.78575651 -18.58500000
7.82013233 -18.64340000
7.85450816 -18.69630000
7.88888399 -18.74370000
7.92325981 -18.78550000
7.95763564 -18.82180000
7.99201147 -18.85250000
8.02638734 -18.87770000
8.06076317 -18.89720000
8.09513900 -18.91120000
8.12951482 -18.91960000
8.16389065 -18.92240000

0.00000000 -7.73670000
0.02976211 -7.73380000
0.05952423 -7.72520000
0.08928634 -7.71070000
0.11904848 -7.69050000
0.14881060 -7.66450000
0.17857271 -7.63270000
0.20833482 -7.59520000
0.23809694 -7.55200000
0.26785905 -7.50300000
0.29762120 -7.44840000
0.32738331 -7.38810000
0.35714542 -7.32220000
0.38690754 -7.25080000
0.41666965 -7.17370000
0.44643176 -7.09120000
0.47619391 -7.00330000
0.50595602 -6.91000000
0.53571813 -6.81160000
0.56548025 -6.70820000
0.59524236 -6.60010000
0.62500447 -6.48870000
0.65476662 -6.61080000
0.68452873 -6.87220000
0.71429084 -7.13580000
0.74405296 -7.40100000
0.77381507 -7.66730000
0.80357719 -7.93430000
0.83333933 -8.20150000
0.86310144 -8.46860000
0.89286356 -8.73520000
0.92262567 -9.00090000
0.95238778 -9.26560000
0.98214990 -9.52880000
1.01191204 -9.79030000
1.04167415 -10.04980000
1.07143627 -10.30690000
1.10119838 -10.56140000
1.13096049 -10.81300000
1.16072261 -11.06110000
1.19048475 -11.30540000
1.22024686 -11.54530000
1.25000898 -11.77990000
1.27977109 -12.00800000
1.30953321 -12.22780000
1.33929532 -12.43610000
1.36905746 -12.62720000
1.39881958 -12.79080000
1.42858169 -12.90760000
1.45834380 -12.95150000
1.45834380 -12.95150000
1.47553157 -12.95080000
1.49271935 -12.94880000
1.50990712 -12.94540000
1.52709489 -12.94070000
1.54428268 -12.93470000
1.56147046 -12.92730000
1.57865823 -12.91860000
1.59584600 -12.90860000
1.61303377 -12.89730000
1.63022154 -12.88470000
1.64740931 -12.87090000
1.66459708 -12.85570000
1.68178485 -12.83930000
1.69897265 -12.82170000
1.71616042 -12.80290000
1.73334819 -12.78290000
1.75053596 -12.76170000
1.76772373 -12.73940000
1.78491150 -12.71600000
1.80209928 -12.69160000
1.81928705 -12.66620000
1.83647482 -12.63990000
1.85366261 -12.61260000
1.87085039 -12.58460000
1.88803816 -12.55580000
1.90522593 -12.52640000
1.92241370 -12.49650000
1.93960147 -12.46620000
1.95678924 -12.43560000
1.97397701 -12.40490000
1.99116478 -12.37440000
2.00835255 -12.34420000
2.02554035 -12.31470000
2.04272812 -12.28610000
2.05991589 -12.25890000
2.07710366 -12.23360000
2.09429143 -12.21060000
2.11147921 -12.19060000
2.12866698 -12.17430000
2.14585475 -12.16270000
2.16304252 -12.15650000
2.18023032 -12.15680000
2.19741809 -12.16460000
2.21460586 -12.18070000
2.23179363 -12.20590000
2.24898140 -12.24070000
2.26616917 -12.28520000
2.28335694 -12.33940000
2.30054471 -12.40110000
2.30054471 -12.40110000
2.33492054 -12.26750000
2.36929637 -12.12390000
2.40367219 -11.97500000
2.43804802 -11.82080000
2.47242385 -11.66140000
2.50679967 -11.49680000
2.54117550 -11.32710000
2.57555138 -11.15220000
2.60992720 -10.97230000
2.64430303 -10.78740000
2.67867886 -10.59760000
2.71305468 -10.40290000
2.74743051 -10.20360000
2.78180634 -9.99950000
2.81618216 -9.79090000
2.85055799 -9.57790000
2.88493387 -9.36050000
2.91930969 -9.13900000
